halo_id,x_potential,y_potential,z_potential,x_mass,y_mass,z_mass,eig_1,eig_2,eig_3
85001103236,373.5621,474.5122,865.9287,373.592798969,474.498122423,865.958127062,5.06844265279,7.58439300928,8.58545757794
85001103243,371.0516,424.4625,843.7598,371.011356959,424.441807474,843.802113144,4.21919607493,15.713604486,13.8515339391
85001103245,368.6219,484.5492,895.3763,368.640751031,484.540069588,895.37783067,6.04328024476,9.05090885032,8.69173992492
85001103501,383.1683,485.6678,881.0585,383.115063918,485.648134536,881.051628608,14.4255202859,9.6647895769,8.68893703723
85001103504,421.9604,461.5491,917.0701,421.972435567,461.522355928,917.069135309,7.62223949218,6.83567970235,5.69483832547
85001106049,414.4445,439.8495,838.8852,414.361918088,439.835841602,838.859464599,4.16453553919,10.4437947477,9.39580379307
85001106090,368.9444,469.4418,869.2554,368.976806718,469.520942119,869.277169251,17.5278129888,14.5920180192,9.685748132
85001106091,358.6592,432.3841,866.2974,358.689874935,432.379574419,866.301237209,6.27258349239,8.07501084895,9.10208273866
85001106391,419.1134,503.1012,918.6533,419.093124548,503.10901292,918.634547804,5.39656808595,6.32459188589,7.06003256816
85001106397,415.7616,514.2849,891.719,415.746921189,514.300936434,891.710186563,5.3768749241,4.321803332,3.3967153839
85001109157,421.3484,424.1185,866.4401,421.342071762,424.110705181,866.444360104,10.3279828533,8.64498773501,5.70647427164
85001109207,400.9474,516.0508,845.5404,400.91155829,516.075135233,845.52221658,8.52276666479,13.0500008752,15.50463404
85001111658,349.6985,491.6544,856.7144,349.695355325,491.669132727,856.720887013,5.46610312606,8.68855838636,7.32647838758
85001111660,339.1503,488.2485,882.5662,339.16672987,488.258188312,882.570267792,3.94126845317,5.92786367026,6.24149779656
85001111917,420.9975,450.0014,906.5717,420.966604935,450.011313766,906.572609091,8.27672006923,6.07406333326,6.95980527751
85001111962,360.9665,505.1484,850.3545,360.950831948,505.153641818,850.354558701,4.58260527151,7.24932592826,8.63784166023
85001111963,350.2198,516.895,847.6644,350.185105455,516.891556883,847.677887532,8.98688413111,6.92242086259,6.5035184663
85001111964,368.4683,503.9309,905.5967,368.52898961,503.917525974,905.63267013,6.38426680075,14.1317062887,12.8617631905
85001114411,377.9018,469.0251,870.4114,377.910699219,468.998166406,870.399307552,6.62493936297,9.73915128542,10.9434832916
85001117208,378.8924,420.6709,854.5804,378.857939426,420.678674674,854.555709922,10.8329402039,7.56602848304,8.82632263304
85001117244,362.5631,423.8534,845.9321,362.595694778,423.839840209,845.952515144,5.78687922808,8.89551944835,10.8524248436
85001117536,421.021,462.1082,918.6008,421.010112272,462.09370235,918.611694256,6.12097722166,8.03536299547,9.43409672287
85001117586,385.4897,511.2538,839.1432,385.49786893,511.284704178,839.179262402,5.65335683604,9.0585751368,8.89608156715
85001120063,393.132,467.5845,834.5788,393.137311257,467.581684817,834.599158639,4.35628457683,5.44362102306,5.96014306011
85001120422,388.9573,498.8468,834.2582,388.958302356,498.857043979,834.288220157,6.44333412469,7.32539849,9.62445438531
85001122908,349.9647,488.2239,853.3312,349.969452493,488.202107612,853.34697874,8.63177358593,5.75734958781,7.24030036627
85001123186,382.4268,489.0608,881.7784,382.478080052,489.028520735,881.753010499,6.07200964147,10.9905810192,13.2347815193
85001125754,392.1619,474.2383,856.2717,392.321722368,474.284497632,856.316774737,4.30265463808,25.4504000581,26.3395694238
85001125790,332.7055,459.6361,918.4975,332.692407895,459.638216053,918.500305789,5.03149321971,7.04139534303,7.73420645726
85001126068,427.9058,453.9572,916.8692,427.904277895,453.956554737,916.868334211,5.94784866886,4.20549784182,4.72702584932
85001128662,382.4097,486.7514,850.4884,382.374770449,486.773043799,850.523321372,9.43556728725,6.62978834032,6.05151795244
85001128968,424.7787,422.7367,863.6337,424.761588127,422.739765963,863.641560158,5.60001837618,9.69831319281,8.86994611101
85001131621,358.0623,481.9019,841.0678,358.047947354,481.889368254,841.077154233,6.28898197029,7.83130630477,8.98809184493
85001131622,362.9369,424.143,821.8146,362.860828571,424.182606614,821.722209788,7.19527863914,25.5067201555,26.5662710454
85001131624,344.486,464.4407,885.6613,344.409582011,464.286141534,885.723170899,5.00503762559,33.1443455889,32.1298494855
85001131933,358.0604,509.7796,849.8436,358.063315344,509.759371958,849.828145503,6.44119410879,10.2137898668,9.09616362446
85001134816,409.2676,445.9842,870.7875,409.268454907,445.985906366,870.803850663,4.86309629436,8.92915498221,10.3631567634
85001137432,358.9819,448.5323,855.8279,358.948155053,448.561097872,855.816548936,5.332159863,14.8288728292,12.7899429278
85001137773,380.69,512.1803,843.1776,380.685904521,512.157832447,843.181008777,5.42690351648,10.205799177,9.03203702652
85001140322,381.3268,487.7093,847.233,381.3198992,487.7590432,847.2300968,11.5814082399,9.33006242017,6.92282877993
85001140631,417.9655,480.1504,905.2438,417.962486667,480.149611467,905.2380944,4.55639976077,6.29441096924,5.89035636999
85001143317,375.9808,447.3773,906.0153,376.026686364,447.360293316,906.007675668,4.86292238091,11.0583791636,10.0325074755
85001143571,378.152,448.9149,879.6417,378.158645722,448.904917914,879.655675134,3.82268503153,5.67970610633,4.79091576214
85001146277,429.9652,474.5831,845.3817,429.958311796,474.578679088,845.373121448,4.09216308528,7.33556311827,6.47029629645
85001146590,384.7279,432.0071,860.8245,384.735460322,432.012139678,860.81593941,5.99961439631,7.2024537747,9.29918692899
85001146592,428.4218,439.554,894.4097,428.439368365,439.562274263,894.399473458,5.24920066551,7.06172164454,7.96010248995
85001146630,360.0646,503.5104,850.233,360.082603485,503.529299464,850.220081769,8.12798229879,6.24731902734,5.63535373387
85001146631,359.6109,498.8965,856.3087,359.605263003,498.91450563,856.348415013,5.61875000365,9.46301909691,7.91156641944
85001146632,360.9044,501.3307,828.0356,360.981412601,501.349402145,827.980515818,3.79268193415,22.9791921773,23.5466795685
85001146641,388.7879,515.4558,903.1437,388.770484987,515.448443968,903.141017426,6.63399559057,9.49978271844,8.42860457099
85001146644,395.7961,514.1533,842.8754,395.769579893,514.170623592,842.899762735,5.17375190666,9.63675754609,7.78143302726
85001149261,418.5503,452.4015,839.011,418.542097849,452.400563978,839.045974462,5.03760269383,6.96567301076,7.29825959542
85001149296,362.3583,461.7439,874.3193,362.341185484,461.755659409,874.310792473,4.92741183481,7.40844961002,6.84451073517
85001149297,355.1926,491.4589,868.6738,355.193968011,491.48730457,868.671461022,3.97656724048,7.20872327919,6.90562478033
85001149298,335.0323,465.5638,891.7314,335.031775269,465.561860484,891.729421237,7.27788764315,6.1305450238,6.59552457304
85001149301,369.5378,467.918,917.2739,369.487915591,467.920050538,917.18363871,17.4882973577,13.8369772106,10.6545697917
85001149561,384.718,434.3567,883.5248,384.682866129,434.389069355,883.46766586,3.41938192555,8.19943469595,7.0734180385
85001149562,399.8459,475.8568,888.1554,399.827172849,475.870763172,888.195851882,4.69345556448,10.3720366499,12.3414482056
85001149606,348.1335,507.753,862.3945,348.132655914,507.754352151,862.377791129,4.76054585597,10.1946097569,10.1419441671
85001149616,390.7597,500.0728,892.7703,390.688767204,500.086883602,892.741849462,3.65682767116,7.32259236024,8.2479125086
85001152286,348.7596,495.9904,835.9581,348.773060377,495.980034771,835.946566307,7.58226812162,5.7968209778,6.00945568058
85001152290,362.9337,481.7328,892.8993,363.056606739,481.674457412,892.8957469,4.87216959815,24.4412832408,23.494089541
85001152291,354.4871,492.4555,864.9393,354.509493531,492.457855256,864.961861456,3.8052309155,7.06557391837,5.73777890612
85001152572,389.4633,427.2689,863.834,389.409878437,427.237556604,863.808777898,6.7601224822,18.6452315361,15.4481375017
85001155333,396.5167,467.4225,848.4184,396.525272973,467.415421892,848.455125946,6.37019398859,10.2548861854,9.60173468599
85001155372,371.1066,468.6007,842.0627,371.108977568,468.58516,842.067281622,4.12083785077,5.74963584808,5.28735136115
85001155373,373.6936,474.4786,857.6188,373.71058027,474.477608649,857.66352027,8.76067130884,6.61718869086,7.6407859203
85001155666,393.1939,461.4705,878.9083,393.172684865,461.440984595,878.918808108,4.82978591222,7.11786291045,8.87194191733
85001155667,380.2069,465.5289,865.9575,380.196943243,465.546834054,865.960457838,5.66171863997,6.38628871784,7.66049648219
85001161823,386.8649,511.9913,901.0227,386.867946467,511.985188043,901.011712772,6.52543078422,5.79050810168,5.4599584741
85001164576,384.9659,493.4864,913.5854,384.983943324,493.452440327,913.633387466,13.5443617432,9.80393610335,6.56798669347
85001164892,400.3145,474.1626,880.8673,400.353417439,474.143081471,880.861957766,4.96358783881,8.73173673411,9.88427894708
85001164894,423.4073,437.5733,867.9545,423.49306158,437.709755041,868.104936512,14.412182813,43.2707356121,48.860938675
85001164902,412.6394,504.7063,900.6377,412.681334877,504.727994823,900.637114441,4.69192863574,9.09764545921,7.31025462505
85001164944,409.0466,515.5989,853.6623,409.010103542,515.60236594,853.65563624,4.25193490429,5.941390306,6.64542250971
85001168054,388.525,467.3186,873.8604,388.458662022,467.329836066,873.863519945,6.65650850453,10.8428608476,10.2410950878
85001168055,409.26,465.3353,892.2547,409.237145902,465.345633333,892.24226694,8.78343857746,6.88519441363,5.35187034891
85001170810,389.3461,484.431,854.6302,389.398130959,484.319533425,854.573169041,5.62706049563,26.7785945947,25.1822942896
85001170816,428.5252,454.4794,844.9509,428.508383562,454.462764658,844.89986411,5.523321839,11.1005091901,10.5123760109
85001171116,386.7025,444.8694,880.6018,386.649892877,444.893961644,880.587999178,3.79373377674,7.24647511104,7.80990217222
85001171117,399.3648,468.1198,903.8967,399.30075589,468.169507397,903.903461918,5.24521212529,9.21937213938,9.02049505532
85001173970,371.4411,491.48,837.8588,371.43984478,491.46798489,837.861385989,7.26813421131,5.8292906205,4.39220682819
85001177405,403.0015,467.8777,885.5709,402.978483747,467.876250964,885.565652893,8.6345967149,5.46677695681,6.68861224829
85001177456,384.1615,517.8196,836.2414,384.054146006,517.810289532,836.247188154,5.03785040952,13.5581573338,16.3982193966
85001180165,332.2369,447.4616,843.4485,332.244977624,447.471747514,843.428385359,5.22813715561,6.29330736404,8.22839228035
85001180440,402.6229,458.074,872.7244,402.641296409,458.091551657,872.612889227,7.59389061475,15.3234251483,13.0347398969
85001180441,382.0222,488.1942,869.3351,382.020504972,488.176067127,869.343746961,5.10693040997,9.96662216868,8.64724212135
85001180481,344.8886,508.4088,820.3083,344.897526796,508.428786188,820.366922928,4.51806869536,14.8697909233,16.1823805013
85001183306,394.4871,429.66,851.0289,394.455876731,429.686598061,850.996247368,5.07725850301,6.42745853276,6.97444062423
85001183339,382.0707,494.5904,885.1613,382.055307756,494.554935734,885.162406094,4.28838404659,6.77536909942,6.37494407399
85001183354,349.6201,474.5342,902.0369,349.626277562,474.547506371,902.025306648,5.65090810573,4.34944192735,4.94416786691
85001183654,377.3882,427.7057,864.4025,377.380408033,427.693910803,864.419178393,5.46692257853,7.47726153964,9.01255286183
85001186506,359.2616,486.2897,898.8315,359.249134444,486.283048889,898.837346389,4.53096222729,5.57539180577,5.47795238694
85001189707,380.8832,459.3696,827.4547,380.866602228,459.368103621,827.47699805,5.68693521288,4.56232920035,3.67431878677
85001189758,342.5776,460.5139,900.1575,342.536826462,460.515622841,900.160829526,4.51309138655,7.60723873113,8.53455506232
85001189759,343.0188,494.801,877.5364,343.15514234,494.823481616,877.448422284,4.81327312254,24.8366132737,25.2153966037
85001192705,372.4122,474.938,852.2425,372.376975419,474.931652793,852.275040223,10.3970593976,7.98755075495,8.58698990749
85001193036,363.1777,473.0948,824.4911,363.160599441,473.106001955,824.483537151,3.94364784643,5.36207753267,6.1217107009
85001193037,338.8249,478.6331,835.1899,338.808386313,478.638025698,835.188348045,4.49221737364,8.06839010921,6.89607561715
85001193386,358.7319,512.0912,842.4895,358.72052933,512.088139665,842.510590223,4.40802520991,7.64956145991,6.95367181019
85001193391,381.0486,508.6289,904.3135,381.047791341,508.713863128,904.366679888,18.303727915,13.2555931774,9.99627972766
85001196274,415.8322,460.1793,826.8662,415.691215126,460.206943417,826.903660224,4.27260394672,18.7725603535,20.3238990198
85001196312,361.9747,496.0987,831.1331,361.962752661,496.094870588,831.115161905,5.78867025436,4.64694060905,4.01847841659
85001196315,361.0223,485.0084,891.9485,360.922185154,485.100212605,892.126015406,3.59934333615,49.7964431128,49.126514531
85001196611,409.18,454.0128,871.7134,409.293089076,454.003812045,871.568855182,3.12093950224,21.5892805138,21.7620010639
85001196612,403.4692,486.0341,890.6321,403.465444538,486.002052381,890.621960784,5.30488688522,4.53943725482,3.62514773996
85001196613,381.7265,429.4588,877.9779,381.687378711,429.478181513,877.991789356,3.99189559327,8.38693164611,9.53497872062
85001196671,411.7227,497.5508,909.565,411.727861345,497.581665826,909.572112885,4.05351847503,5.56991575536,4.74266744961
85001196676,406.0872,508.8692,849.5083,406.111764706,508.894019048,849.506958263,7.87626494104,6.05982340382,5.09040253514
85001199482,407.0958,442.199,839.386,407.090753933,442.211579213,839.411440449,6.08699761466,10.1294020822,11.5981577432
85001199523,345.6669,421.4767,880.0653,345.732139607,421.521332584,880.027897472,3.6185347172,14.744525838,15.5575676848
85001199526,366.3496,425.0334,882.9824,366.336661236,424.984696348,883.018378371,3.23568402632,5.62591375279,6.10318986089
85001199838,408.1572,438.4698,870.4037,408.162256742,438.459011517,870.440917416,8.43405325255,6.40889547278,4.73443969467
85001202804,343.32,434.2518,894.0622,343.321651831,434.241418028,894.056892958,3.9089957021,6.94262069971,5.91555211819
85001203116,390.5346,439.6183,860.3633,390.507482254,439.602909014,860.365596056,4.65640581254,5.78969838116,5.7819957863
85001203170,422.3188,504.5649,860.3257,422.314921127,504.584048169,860.342274648,3.24483001648,6.83271919777,7.43134126575
85001206032,348.68,466.8427,879.9291,348.673243503,466.857179944,879.898094068,6.29016633216,5.85401959358,5.10129835425
85001206343,384.0883,492.3026,861.0195,384.052299153,492.295530791,861.267127401,4.02012121181,52.9375754696,52.0119319786
85001209240,355.9649,472.1569,847.2468,355.963836827,472.157098017,847.249623513,4.17678239144,6.98615179387,7.96066323469
85001209243,359.1578,455.708,875.92,359.138761473,455.714370255,875.923871671,4.24692847756,5.51256363773,6.03797328471
85001209622,370.6214,498.7562,876.7179,370.622055807,498.755465722,876.709271955,4.61879703073,5.39746315571,5.09660009355
85001209633,400.2659,507.818,891.7142,400.284282153,507.78261813,891.698535411,4.57364404474,9.79172633193,8.23639680333
85001212550,360.2458,476.7573,870.4168,360.233530114,476.736661364,870.408880682,5.96550273042,7.55046762662,9.61641596296
85001212551,360.3301,484.4525,872.7995,360.342209375,484.4332,872.836582386,7.75473896252,5.38422664512,5.83634177236
85001212855,378.2827,428.3339,917.7216,378.255994318,428.320309943,917.749757955,4.96961084981,10.9004586433,9.25478628684
85001215587,375.1206,458.2875,855.8593,375.13308604,458.314797436,855.920423077,6.05249724055,10.8591827266,9.98051527284
85001216226,388.171,466.5211,871.8823,388.14225812,466.54644359,871.887988319,3.97831982394,5.46515170065,6.59833743541
85001216227,385.7228,456.84,883.0918,385.723446724,456.751422507,883.073096011,5.44162654522,16.5784612983,15.3730102365
85001216231,427.8285,486.4609,880.0377,427.819745014,486.435954416,880.032278917,4.81365711344,6.24126877836,6.3704671682
85001219173,396.0786,484.9307,823.1447,396.074134,484.939256,823.157277714,4.73371168165,6.49880630124,5.93372839711
85001219207,360.4595,425.9209,871.6349,360.456788286,425.917313143,871.643413429,3.16042786631,4.66785935413,5.56675161955
85001219514,391.2055,470.8458,899.7049,391.19599,470.825775143,899.667040286,4.27097772658,7.19763796862,8.2847227648
